node_id,scope,source,source_method,mart_model,source_set,source_confidence,metric_base,aggregation,product,department,grain,grain_source,schema_verified,tenant,node_class,is_derived,keep,type,type_confidence,dimensions,card_endpoint,series_endpoint,n_card,n_series,n_breakdown,mart_source,formula,formula_components,occurrences,source_dashboards,raw_ids,roles,data_owner,steward,sensitivity,compliance_tags,description,unit,polarity,aliases,last_updated,refresh_cadence,sla,null_rate,completeness,quality_score,is_kpi,priority_tier,seasonality_profile,stationarity,volatility,status,version,source_columns,source_expr,availability,history_start,history_end,n_periods
store.period_comparison,store,magento,dbt,mart_customer_acquisition,magento,high,period_comparison,level,Customer IQ,Customer Success,weekly,dbt,no,rare_seeds,observable,no,no,,,,/api/v1/customer-acquisition/metrics/period_comparison,,1,0,0,DB_RARE_SEEDS.MARTS.mart_customer_acquisition,,,1,customer_acquisition,period_comparison,super_admin|agency_admin|tenant_admin|analyst|viewer,Customer Success,,confidential,GDPR|CCPA,"Period Comparison (number) — metric on store [Customer IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,,,,,,
store.platform,store,magento,dbt,mart_customer_acquisition,magento,high,platform,level,Customer IQ,Customer Success,weekly,dbt,no,rare_seeds,observable,no,no,,,,,,0,0,1,DB_RARE_SEEDS.MARTS.mart_customer_acquisition,,,1,customer_acquisition,platform_breakdown,super_admin|agency_admin|tenant_admin|analyst|viewer,Customer Success,,confidential,GDPR|CCPA,"Platform (number) — metric on store [Customer IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,,,,,,
store.predicted_clv,store,magento,dbt,mart_customer_ltv,magento,high,predicted_clv,level,Customer IQ,Customer Success,daily,heuristic,no,rare_seeds,observable,no,yes,outcome,high,,/api/v1/customer-ltv/metrics/predicted_clv,,1,0,0,DB_RARE_SEEDS.MARTS.mart_customer_ltv,,,1,customer_ltv,predicted_clv,super_admin|agency_admin|tenant_admin|analyst|viewer,Customer Success,,confidential,GDPR|CCPA,"Predicted Clv (currency) — metric on store [Customer IQ], higher_is_better.",currency,higher_is_better,,,daily,,,,,no,3,,,,active,1,NET_LTV,"ROUND(SUM(s.NET_LTV), 2)",empty,,,
store.price.avg,store,ga4,dbt,mart_ga4_product_daily,ga4,high,price,avg,Product IQ,Merchandising,daily,dbt,yes,rare_seeds,observable,no,yes,outcome,low,,/api/v1/product-overview/metrics/avg_price,,1,0,0,DB_RARE_SEEDS.MARTS.mart_ga4_product_daily,,,1,product_overview,avg_price,super_admin|agency_admin|tenant_admin|analyst|viewer,Merchandising,,confidential,GDPR|CCPA,"Price (currency) — metric on store [Product IQ], lever.",currency,lever,,,daily,,,,,no,3,,,,active,1,ITEMS_PURCHASED|ITEM_REVENUE,"ROUND(SUM(ITEM_REVENUE) / NULLIF(SUM(ITEMS_PURCHASED), 0), 2)",available,2024-04-23,2025-12-31,617
store.products,store,ga4,dbt,mart_ga4_product_id_daily,ga4,high,products,level,Product IQ,Merchandising,daily,dbt,yes,rare_seeds,observable,no,no,,,products,,,0,0,1,DB_RARE_SEEDS.MARTS.mart_ga4_product_id_daily,,,1,new_products,top-products,super_admin|agency_admin|tenant_admin|analyst|viewer,Merchandising,,confidential,GDPR|CCPA,"Products (count) — metric on store [Product IQ], neutral.",count,neutral,,,daily,,,,,no,3,,,,active,1,,,,,,
store.promoter_percent,store,magento,dbt,mart_customer_feedback,magento,high,promoter_percent,level,Customer IQ,Customer Success,daily,dbt,no,rare_seeds,observable,no,yes,,low,,/api/v1/customer-feedback/metrics/promoter-percent,,1,0,0,DB_RARE_SEEDS.MARTS.mart_customer_feedback,,,1,customer_feedback,promoter-percent,super_admin|agency_admin|tenant_admin|analyst|viewer,Customer Success,,confidential,GDPR|CCPA,"Promoter Percent (number) — metric on store [Customer IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,,,empty,,,
store.promotion_opportunities,store,ga4,dbt,mart_ga4_product_id_daily,ga4,high,promotion_opportunities,level,Product IQ,Merchandising,daily,dbt,no,rare_seeds,observable,no,yes,,low,,,/api/v1/new-products/charts/promotion-opportunities,0,1,0,DB_RARE_SEEDS.MARTS.mart_ga4_product_id_daily,,,1,new_products,promotion-opportunities,super_admin|agency_admin|tenant_admin|analyst|viewer,Merchandising,,confidential,GDPR|CCPA,"Promotion Opportunities (number) — metric on store [Product IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,,,empty,,,
store.purchase.rate,store,magento,heuristic,,magento,low,purchase,rate,Product IQ,Merchandising,daily,heuristic,no,rare_seeds,observable,yes,yes,outcome,high,,/api/v1/product-category/metrics/purchase_rate,,1,0,0,,,,1,product_category,purchase_rate,super_admin|agency_admin|tenant_admin|analyst|viewer,Merchandising,,confidential,GDPR|CCPA,"Purchase (percent) — metric on store [Product IQ], neutral.",percent,neutral,,,daily,,,,,no,3,,,,active,1,ITEMS_PURCHASED|ITEMS_VIEWED,"ROUND(100.0 * SUM(items_purchased) / NULLIF(SUM(items_viewed), 0), 2)",empty,,,
store.purchase_frequency,store,magento,dbt,mart_customer_summary,magento,high,purchase_frequency,level,Customer IQ,Customer Success,daily,dbt,no,rare_seeds,observable,no,yes,controllable,high,,,/api/v1/customer-overview/charts/purchase_frequency,0,1,0,DB_RARE_SEEDS.MARTS.mart_customer_summary,,,1,customer_overview,purchase_frequency,super_admin|agency_admin|tenant_admin|analyst|viewer,Customer Success,,confidential,GDPR|CCPA,"Purchase Frequency (number) — metric on store [Customer IQ], lever.",number,lever,,,daily,,,,,no,3,,,,active,1,AVG_DAYS_BETWEEN_ORDERS,CASE WHEN s.AVG_DAYS_BETWEEN_ORDERS <= 30 THEN 'Frequent (<=30d)' WHEN s.AVG_DAYS_BETWEEN_ORDERS <= 90 THEN 'Regular (31-90d)' WHEN s.AVG_DAYS_BETWEEN_ORDERS <=,empty,,,
store.quarterly,store,magento,heuristic,mart_product_seasonality,magento,low,quarterly,level,Product IQ,Merchandising,weekly,dbt,no,rare_seeds,observable,no,no,,,category,,,0,0,1,DB_RARE_SEEDS.MARTS.mart_product_seasonality,,,1,product_seasonality,quarterly-by-category,super_admin|agency_admin|tenant_admin|analyst|viewer,Merchandising,,confidential,GDPR|CCPA,"Quarterly (number) — metric on store [Product IQ], neutral.",number,neutral,,,quarterly,,,,,no,3,,,,active,1,,,,,,
store.rating,store,magento,dbt,mart_customer_feedback,magento,high,rating,level,Customer IQ,Customer Success,daily,dbt,yes,rare_seeds,observable,no,no,,,,,,0,0,1,DB_RARE_SEEDS.MARTS.mart_customer_feedback,,,1,customer_feedback,rating-distribution,super_admin|agency_admin|tenant_admin|analyst|viewer,Customer Success,,confidential,GDPR|CCPA,"Rating (number) — metric on store [Customer IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,,,,,,
store.rating.avg,store,magento,dbt,mart_customer_feedback,magento,high,rating,avg,Customer IQ,Customer Success,daily,dbt,yes,rare_seeds,observable,no,yes,,low,,/api/v1/customer-feedback/metrics/avg-rating,,1,0,0,DB_RARE_SEEDS.MARTS.mart_customer_feedback,,,1,customer_feedback,avg-rating,super_admin|agency_admin|tenant_admin|analyst|viewer,Customer Success,,confidential,GDPR|CCPA,"Rating (number) — metric on store [Customer IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,,,empty,,,
store.recent_feedback,store,magento,dbt,mart_customer_feedback,magento,high,recent_feedback,level,Customer IQ,Customer Success,daily,dbt,no,rare_seeds,observable,no,yes,,low,,,/api/v1/customer-feedback/charts/recent-feedback,0,1,0,DB_RARE_SEEDS.MARTS.mart_customer_feedback,,,1,customer_feedback,recent-feedback,super_admin|agency_admin|tenant_admin|analyst|viewer,Customer Success,,confidential,GDPR|CCPA,"Recent Feedback (number) — metric on store [Customer IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,,,empty,,,
store.repeat.rate,store,magento,dbt,mart_customer_rfm,magento,high,repeat,rate,Customer IQ,Customer Success,daily,heuristic,no,rare_seeds,observable,yes,yes,outcome,high,,/api/v1/customer-rfm/metrics/repeat_rate,,1,0,0,DB_RARE_SEEDS.MARTS.mart_customer_rfm,,,1,customer_rfm,repeat_rate,super_admin|agency_admin|tenant_admin|analyst|viewer,Customer Success,,confidential,GDPR|CCPA,"Repeat (percent) — metric on store [Customer IQ], higher_is_better.",percent,higher_is_better,,,daily,,,,,no,3,,,,active,1,TOTAL_ORDERS,"ROUND(COUNT(CASE WHEN TOTAL_ORDERS >= 2 THEN 1 END)::FLOAT / NULLIF(COUNT(CASE WHEN TOTAL_ORDERS >= 1 THEN 1 END), 0) * 100, 2)",empty,,,
store.repeat_purchase.rate,store,magento,dbt,mart_product_affinity_daily,magento,high,repeat_purchase,rate,Product IQ,Merchandising,daily,dbt,yes,rare_seeds,observable,yes,yes,outcome,high,,/api/v1/product-affinity/metrics/repeat_purchase_rate,,1,0,0,DB_RARE_SEEDS.MARTS.mart_product_affinity_daily,,,1,product_affinity,repeat_purchase_rate,super_admin|agency_admin|tenant_admin|analyst|viewer,Merchandising,,confidential,GDPR|CCPA,"Repeat Purchase (percent) — metric on store [Product IQ], higher_is_better.",percent,higher_is_better,,,daily,,,,,no,3,,,,active,1,,,empty,,,
store.responses.sum,store,magento,dbt,mart_customer_feedback,magento,high,responses,sum,Customer IQ,Customer Success,daily,dbt,no,rare_seeds,observable,no,yes,,low,,/api/v1/customer-feedback/metrics/total-responses,,1,0,0,DB_RARE_SEEDS.MARTS.mart_customer_feedback,,,1,customer_feedback,total-responses,super_admin|agency_admin|tenant_admin|analyst|viewer,Customer Success,,confidential,GDPR|CCPA,"Responses (number) — metric on store [Customer IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,,,empty,,,
store.retention,store,magento,dbt,mart_customer_retention,magento,high,retention,level,Customer IQ,Customer Success,weekly,dbt,yes,rare_seeds,observable,no,yes,outcome,high,,,/api/v1/customer-retention/charts/cohort_retention,0,2,0,DB_RARE_SEEDS.MARTS.mart_customer_retention,,,1,customer_retention,cohort_retention|retention_trend,super_admin|agency_admin|tenant_admin|analyst|viewer,Customer Success,,confidential,GDPR|CCPA,"Retention (number) — metric on store [Customer IQ], higher_is_better.",number,higher_is_better,,,daily,,,,,no,3,,,,active,1,,,empty,,,
store.retention.rate,store,magento,dbt,mart_customer_summary,magento,high,retention,rate,Customer IQ,Customer Success,daily,dbt,no,rare_seeds,observable,yes,yes,outcome,high,,/api/v1/customer-overview/metrics/retention_rate,,1,0,0,DB_RARE_SEEDS.MARTS.mart_customer_summary,,,1,customer_overview,retention_rate,super_admin|agency_admin|tenant_admin|analyst|viewer,Customer Success,,confidential,GDPR|CCPA,"Retention (percent) — metric on store [Customer IQ], higher_is_better.",percent,higher_is_better,,,daily,,,,,no,3,,,,active,1,RETENTION_RATE,"ROUND(RETENTION_RATE, 1)",empty,,,
store.retention_summary,store,magento,dbt,mart_customer_retention,magento,high,retention_summary,level,Customer IQ,Customer Success,weekly,dbt,no,rare_seeds,observable,no,no,,,,/api/v1/customer-retention/metrics/retention_summary,,1,0,0,DB_RARE_SEEDS.MARTS.mart_customer_retention,,,1,customer_retention,retention_summary,super_admin|agency_admin|tenant_admin|analyst|viewer,Customer Success,,confidential,GDPR|CCPA,"Retention Summary (number) — metric on store [Customer IQ], higher_is_better.",number,higher_is_better,,,daily,,,,,no,3,,,,active,1,,,,,,
store.returning_customers,store,magento,dbt,mart_customer_summary,magento,high,returning_customers,level,Customer IQ,Customer Success,daily,dbt,no,rare_seeds,observable,no,yes,outcome,high,,/api/v1/customer-overview/metrics/returning_customers,,1,0,0,DB_RARE_SEEDS.MARTS.mart_customer_summary,,,1,customer_overview,returning_customers,super_admin|agency_admin|tenant_admin|analyst|viewer,Customer Success,,confidential,GDPR|CCPA,"Returning Customers (count) — metric on store [Customer IQ], neutral.",count,neutral,,,daily,,,,,no,3,,,,active,1,ACQUIRED|BEFORE|BUT|CUSTOMER_ID|DATE_FROM|FIRST_ORDER_DATE|LAST_ORDER_DATE|RANGE,but acquired BEFORE range COUNT(DISTINCT CASE WHEN first_order_date < :date_from AND last_order_date >= :date_from THEN customer_id END),empty,,,
store.revenue,store,ga4,dbt,mart_customer_journey|mart_ga4_product_daily,ga4,high,revenue,level,Product IQ,Merchandising,daily,dbt,yes,rare_seeds,observable,no,yes,outcome,high,,/api/v1/customer-journey/metrics/revenue,/api/v1/customer-journey/charts/channel-revenue-trend,3,1,0,DB_RARE_SEEDS.MARTS.mart_customer_journey|DB_RARE_SEEDS.MARTS.mart_ga4_product_daily,,,3,customer_journey|product_category|product_overview,channel-revenue-trend|revenue,super_admin|agency_admin|tenant_admin|analyst|viewer,Merchandising,,confidential,GDPR|CCPA,"Revenue (currency) — metric on store [Product IQ], higher_is_better.",currency,higher_is_better,,,daily,,,,,yes,1,,,,active,1,TOUCHPOINT_VALUE,SUM(TOUCHPOINT_VALUE),available,2024-04-23,2025-12-31,618
store.revenue.sum,store,multi,dbt,mart_customer_summary|mart_ga4_product_id_daily|mart_product_seasonality,ga4|magento,high,revenue,sum,Product IQ,Merchandising,weekly,dbt,yes,rare_seeds,observable,no,yes,outcome,high,,/api/v1/customer-overview/metrics/total_revenue,,3,0,0,DB_RARE_SEEDS.MARTS.mart_customer_summary|DB_RARE_SEEDS.MARTS.mart_ga4_product_id_daily|DB_RARE_SEEDS.MARTS.mart_product_seasonality,,,3,customer_overview|new_products|product_seasonality,total-revenue|total_revenue,super_admin|agency_admin|tenant_admin|analyst|viewer,Merchandising,,confidential,GDPR|CCPA,"Revenue (currency) — metric on store [Product IQ], higher_is_better.",currency,higher_is_better,,,daily,,,,,yes,1,,,,active,1,DATE_FROM|DATE_TO|FIRST_ORDER_DATE|LAST_ORDER_DATE|NET_LTV,"ROUND(SUM(CASE WHEN first_order_date <= :date_to AND last_order_date >= :date_from THEN net_ltv ELSE 0 END), 2)",empty,,,
store.revenue_customer,store,magento,dbt,mart_customer_summary,magento,high,revenue_customer,level,Customer IQ,Customer Success,daily,dbt,no,rare_seeds,observable,no,no,,,type,,,0,0,1,DB_RARE_SEEDS.MARTS.mart_customer_summary,,,1,customer_overview,revenue_by_customer_type,super_admin|agency_admin|tenant_admin|analyst|viewer,Customer Success,,confidential,GDPR|CCPA,"Revenue Customer (currency) — metric on store [Customer IQ], higher_is_better.",currency,higher_is_better,,,daily,,,,,no,3,,,,active,1,,,,,,
store.revenue_per_product.avg,store,ga4,dbt,mart_ga4_product_id_daily,ga4,high,revenue_per_product,avg,Product IQ,Merchandising,daily,dbt,no,rare_seeds,observable,yes,yes,outcome,high,,/api/v1/new-products/metrics/avg-revenue-per-product,,1,0,0,DB_RARE_SEEDS.MARTS.mart_ga4_product_id_daily,,,1,new_products,avg-revenue-per-product,super_admin|agency_admin|tenant_admin|analyst|viewer,Merchandising,,confidential,GDPR|CCPA,"Revenue Per Product (ratio) — metric on store [Product IQ], higher_is_better.",ratio,higher_is_better,,,daily,,,,,no,3,,,,active,1,,,empty,,,
store.reviews,store,magento,dbt,mart_customer_feedback,magento,high,reviews,level,Customer IQ,Customer Success,daily,dbt,yes,rare_seeds,observable,no,yes,mediator,high,,,/api/v1/customer-feedback/charts/product-reviews,0,1,0,DB_RARE_SEEDS.MARTS.mart_customer_feedback,,,1,customer_feedback,product-reviews,super_admin|agency_admin|tenant_admin|analyst|viewer,Customer Success,,confidential,GDPR|CCPA,"Reviews (number) — metric on store [Customer IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,,,empty,,,
store.rfm,store,magento,dbt,mart_customer_rfm,magento,high,rfm,level,Customer IQ,Customer Success,daily,heuristic,yes,rare_seeds,observable,no,no,,,,,,0,0,1,DB_RARE_SEEDS.MARTS.mart_customer_rfm,,,1,customer_rfm,rfm_heatmap,super_admin|agency_admin|tenant_admin|analyst|viewer,Customer Success,,confidential,GDPR|CCPA,"Rfm (number) — metric on store [Customer IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,,,,,,
store.risk,store,magento,dbt,mart_customer_health,magento,high,risk,level,Customer IQ,Customer Success,daily,dbt,yes,rare_seeds,observable,no,no,,,,,,0,0,1,DB_RARE_SEEDS.MARTS.mart_customer_health,,,1,customer_health,risk_distribution,super_admin|agency_admin|tenant_admin|analyst|viewer,Customer Success,,confidential,GDPR|CCPA,"Risk (number) — metric on store [Customer IQ], lower_is_better.",number,lower_is_better,,,daily,,,,,no,3,,,,active,1,,,,,,
store.seasonal,store,ga4,dbt,mart_ga4_product_daily,ga4,high,seasonal,level,Product IQ,Merchandising,daily,dbt,no,rare_seeds,observable,no,yes,external,high,,,/api/v1/product-overview/charts/seasonal,0,1,0,DB_RARE_SEEDS.MARTS.mart_ga4_product_daily,,,1,product_overview,seasonal,super_admin|agency_admin|tenant_admin|analyst|viewer,Merchandising,,confidential,GDPR|CCPA,"Seasonal (number) — metric on store [Product IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,,,empty,,,
store.seasonality,store,magento,heuristic,mart_product_seasonality,magento,low,seasonality,level,Product IQ,Merchandising,weekly,dbt,yes,rare_seeds,observable,no,yes,external,high,,,/api/v1/product-category/charts/seasonality,0,1,1,DB_RARE_SEEDS.MARTS.mart_product_seasonality,,,2,product_category|product_seasonality,seasonality|seasonality-distribution,super_admin|agency_admin|tenant_admin|analyst|viewer,Merchandising,,confidential,GDPR|CCPA,"Seasonality (index) — metric on store [Product IQ], neutral.",index,neutral,,,daily,,,,,no,3,,,,active,1,,,empty,,,
store.seasonality_index,store,magento,heuristic,mart_product_seasonality,magento,low,seasonality_index,level,Product IQ,Merchandising,weekly,dbt,no,rare_seeds,observable,no,yes,external,high,,/api/v1/product-seasonality/metrics/seasonality-index,,1,0,0,DB_RARE_SEEDS.MARTS.mart_product_seasonality,,,1,product_seasonality,seasonality-index,super_admin|agency_admin|tenant_admin|analyst|viewer,Merchandising,,confidential,GDPR|CCPA,"Seasonality Index (index) — metric on store [Product IQ], neutral.",index,neutral,,,daily,,,,,no,3,,,,active,1,,,empty,,,
store.sessions,store,magento,heuristic,mart_customer_journey,magento,low,sessions,level,Customer IQ,Customer Success,daily,dbt,no,rare_seeds,observable,no,yes,mediator,high,,/api/v1/customer-journey/metrics/sessions,,1,0,0,DB_RARE_SEEDS.MARTS.mart_customer_journey,,,1,customer_journey,sessions,super_admin|agency_admin|tenant_admin|analyst|viewer,Customer Success,,confidential,GDPR|CCPA,"Sessions (count) — metric on store [Customer IQ], higher_is_better.",count,higher_is_better,,,daily,,,,,yes,1,,,,active,1,SESSIONS,SUM(SESSIONS),empty,,,
store.stages,store,ga4,dbt,mart_ga4_product_id_daily,ga4,high,stages,level,Product IQ,Merchandising,daily,dbt,no,rare_seeds,observable,no,no,,low,,,/api/v1/new-products/charts/product-stages,0,1,0,DB_RARE_SEEDS.MARTS.mart_ga4_product_id_daily,,,1,new_products,product-stages,super_admin|agency_admin|tenant_admin|analyst|viewer,Merchandising,,confidential,GDPR|CCPA,"Stages (number) — metric on store [Product IQ], neutral.",number,neutral,,,daily,,,,,no,3,,,,active,1,,,,,,
store.success.rate,store,ga4,dbt,mart_ga4_product_id_daily,ga4,high,success,rate,Product IQ,Merchandising,daily,dbt,no,rare_seeds,observable,yes,yes,outcome,low,,/api/v1/new-products/metrics/success-rate,/api/v1/new-products/charts/success-rate-trend,1,1,0,DB_RARE_SEEDS.MARTS.mart_ga4_product_id_daily,,,1,new_products,success-rate|success-rate-trend,super_admin|agency_admin|tenant_admin|analyst|viewer,Merchandising,,confidential,GDPR|CCPA,"Success (percent) — metric on store [Product IQ], neutral.",percent,neutral,,,daily,,,,,no,3,,,,active,1,,,empty,,,
